feed_version,feed_start_date,feed_end_date,tipo_os,servico,consorcio,sentido,vista,ativacao,evento,extensao,versao_modelo
2026-03-14,2026-03-14,,Verão,483,Internorte,Ida,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],26.499,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,483,Internorte,Ida,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],26.499,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,483,Internorte,Volta,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],27.121,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,483,Internorte,Volta,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],27.121,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,483,Internorte,Volta,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],27.121,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,628,Internorte,Ida,Penha - Nova América,Automática.,[desvio_feira],7.2,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,628,Internorte,Ida,Penha - Nova América,Automática.,[desvio_feira],7.2,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,628,Internorte,Ida,Penha - Nova América,Automática.,[desvio_feira],7.2,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,628,Internorte,Ida,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],7.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,628,Internorte,Ida,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],7.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,628,Internorte,Ida,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],7.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,628,Internorte,Volta,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],8.493,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,628,Internorte,Volta,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],8.493,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,628,Internorte,Volta,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],8.493,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,628,Internorte,Volta,Penha - Nova América,Automática.,[desvio_feira],8.604,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,628,Internorte,Volta,Penha - Nova América,Automática.,[desvio_feira],8.604,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,628,Internorte,Volta,Penha - Nova América,Automática.,[desvio_feira],8.604,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,623,Internorte,Ida,Penha - Saens Peña,Automática.,[desvio_feira],22.386,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,623,Internorte,Ida,Penha - Saens Peña,Automática.,[desvio_feira],22.386,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,623,Internorte,Ida,Penha - Saens Peña,Automática.,[desvio_feira],22.386,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,623,Internorte,Volta,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.437,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,623,Internorte,Volta,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.437,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,623,Internorte,Volta,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.437,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,623,Internorte,Ida,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.501,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,623,Internorte,Ida,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.501,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,623,Internorte,Ida,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.501,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,623,Internorte,Volta,Penha - Saens Peña,Automática.,[desvio_feira],22.549,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,623,Internorte,Volta,Penha - Saens Peña,Automática.,[desvio_feira],22.549,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,623,Internorte,Volta,Penha - Saens Peña,Automática.,[desvio_feira],22.549,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,622,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],37.835,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,622,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],37.835,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,622,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],37.835,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,621,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],38.614,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,621,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],38.614,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,621,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],38.614,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,554,Transcarioca,Volta,Piabas - Rio Sul,Automática.,[reversível],51.907,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,554,Transcarioca,Volta,Piabas - Rio Sul,Automática.,[reversível],51.907,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,554,Transcarioca,Volta,Piabas - Rio Sul,Automática.,[reversível],51.907,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,553,Transcarioca,Volta,Recreio dos Bandeirantes - Rio Sul,Automática.,[reversível],40.875,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,553,Transcarioca,Volta,Recreio dos Bandeirantes - Rio Sul,Automática.,[reversível],40.875,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,553,Transcarioca,Volta,Recreio dos Bandeirantes - Rio Sul,Automática.,[reversível],40.875,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,557,Transcarioca,Volta,Rio das Pedras - Copacabana,Automática.,[reversível],26.367,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,557,Transcarioca,Volta,Rio das Pedras - Copacabana,Automática.,[reversível],26.367,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,557,Transcarioca,Volta,Rio das Pedras - Copacabana,Automática.,[reversível],26.367,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,557,Transcarioca,Ida,Rio das Pedras - Copacabana,Automática.,[reversível],30.319,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,557,Transcarioca,Ida,Rio das Pedras - Copacabana,Automática.,[reversível],30.319,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,557,Transcarioca,Ida,Rio das Pedras - Copacabana,Automática.,[reversível],30.319,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,601,Transcarioca,Volta,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],28.793,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,601,Transcarioca,Ida,Santa Maria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],29.0,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,737,Santa Cruz,Ida,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],33.808,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,737,Santa Cruz,Volta,Santíssimo - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],34.283,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD131,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.484,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD131,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.484,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD131,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.484,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_2],31.938,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_2],31.938,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_2],31.938,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_1],31.941,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_1],31.941,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_1],31.941,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_1],33.305,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_1],33.305,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_1],33.305,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_2],33.368,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_2],33.368,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_2],33.368,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_3],34.311,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_3],34.311,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_3],34.311,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_3],36.607,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_3],36.607,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel_3],36.607,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,552,Transcarioca,Volta,Terminal Alvorada - Rio Sul,Automática.,[reversível],30.303,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,552,Transcarioca,Volta,Terminal Alvorada - Rio Sul,Automática.,[reversível],30.303,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,552,Transcarioca,Volta,Terminal Alvorada - Rio Sul,Automática.,[reversível],30.303,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,163,Intersul,Ida,Terminal Gentileza - Copacabana,Automática.,[reversível],11.247,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,163,Intersul,Ida,Terminal Gentileza - Copacabana,Automática.,[reversível],11.247,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,163,Intersul,Ida,Terminal Gentileza - Copacabana,Automática.,[reversível],11.247,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD140,Internorte,Ida,Terminal Margaridas - Méier,Automática.,[alternativo],22.078,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD140,Internorte,Ida,Terminal Margaridas - Méier,Automática.,[alternativo],22.078,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD140,Internorte,Ida,Terminal Margaridas - Méier,Automática.,[alternativo],22.078,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD141,Internorte,Ida,Terminal Margaridas - Méier,Automática.,[alternativo],22.744,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD141,Internorte,Ida,Terminal Margaridas - Méier,Automática.,[alternativo],22.744,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD141,Internorte,Ida,Terminal Margaridas - Méier,Automática.,[alternativo],22.744,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD141,Internorte,Volta,Terminal Margaridas - Méier,Automática.,[alternativo],23.378,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD141,Internorte,Volta,Terminal Margaridas - Méier,Automática.,[alternativo],23.378,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD141,Internorte,Volta,Terminal Margaridas - Méier,Automática.,[alternativo],23.378,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,LECD140,Internorte,Volta,Terminal Margaridas - Méier,Automática.,[alternativo],23.383,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,LECD140,Internorte,Volta,Terminal Margaridas - Méier,Automática.,[alternativo],23.383,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,LECD140,Internorte,Volta,Terminal Margaridas - Méier,Automática.,[alternativo],23.383,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,SPB550,Transcarioca,Volta,Tijuquinha - Gávea,Automática.,[desvio_túnel],16.812,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,SPB550,Transcarioca,Volta,Tijuquinha - Gávea,Automática.,[desvio_túnel],16.812,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,SPB550,Transcarioca,Volta,Tijuquinha - Gávea,Automática.,[desvio_túnel],16.812,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,SPB550,Transcarioca,Ida,Tijuquinha - Gávea,Automática.,[desvio_túnel],18.235,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,SPB550,Transcarioca,Ida,Tijuquinha - Gávea,Automática.,[desvio_túnel],18.235,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,SPB550,Transcarioca,Ida,Tijuquinha - Gávea,Automática.,[desvio_túnel],18.235,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Verão,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Term_Marg,426,Intersul,Volta,Usina - Jardim de Alah,Automática.,[desvio_túnel],28.434,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-14,2026-03-14,,Regular,426,Intersul,Volta,Usina - Jardim de Alah,Automática.,[desvio_túnel],28.434,1d892d29bfad4afa8edde52f016c57f99454e9e5
